file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,serverity
91764,38a87ee,,31,0,0,0,134,1,0,111,946,0.9391027,0.13903743,0.24777183,48,1,28,14,0,6,0,0,0,0,13,3,1,12,0,0,6,0,6,446,49,19,29,2,1,7,35,117,4,104,4,3,0,0,251,1,0,normal
53333,84b7a0b,,9.5,0,0,0,22.75,1.5,0,13.5,48.75,0.5444764,0.36872295,1.7878789,12.75,0,6.75,0.75,4.25,1,0,0.25,0,0,3.5,0,0,3.5,0,0,0,0,0,83.5,3,1,7.5,0,1.25,0,1.25,11,0,9.5,2,1.25,0,0,46.75,256.75,0,major
88031,9f1e00e,,25.166666,0,0,0,50.166668,2.3333333,0,64.5,143,NaN,NaN,NaN,18.333334,0.5,5.3333335,7.8333335,4.6666665,0.5,0,0,10.666667,0,117.166664,108,104.5,12.333333,0.16666667,0.16666667,4.5,0,4.1666665,455.33334,10,5.3333335,10.333333,3.5,6,11,26.833334,99.5,3.5,175,2.3333333,4.8333335,0.16666667,0,299.16666,176.83333,0,enhancement
63251,c4d9e55,,27,0,0,0,82,1,0,71,28,0.8193278,0.19444445,0.2777778,17,2,5,9,0,3,0,0,4,0,14,5,0,13,0,1,10,0,4,285,16,2,30,2,29,12,10,58,2,44,4,2,1,0,398,17,0,normal
66436,ac79044,,27,0,0,0,82,1,0,69,28,0.8193278,0.19444445,0.2777778,17,2,5,9,0,3,0,0,4,0,14,5,0,13,0,1,10,0,4,285,16,2,30,2,29,12,10,58,2,44,4,2,1,0,398,17,0,major
92291,5385792,,1,0,0,0,160,1,0,45,780,0.9916666,0,0,40,39,39,1,0,0,0,0,1,0,3,3,3,0,0,0,3,0,39,267,68,16,80,1,3,1,50,47,15,39,8,0,0,0,155,17,0,normal
69430,14d46f0,,15,0,0,0,40.5,2,0,57,23.5,0.85030866,0.31785715,0.7197479,23.5,1,20,2,1,0.5,0,0,0,0,7.5,1,0.5,7,0,0,0,0,2,176.5,11.5,1.5,4,0,0,3.5,4,36,2,25,2,1.5,0,0,100,1,0,normal
81934,9c66dc5,,12,0,0,0,43,2,0,18,165,0.8434782,0.11111111,0.116959065,23,0,8,4,0,11,0,0,0,0,9,0,0,8,0,1,0,0,2,161,15,0,13,0,6,0,5,36,9,26,2,1,0,0,100,0,0,normal
75945,6d8cb9a,,42,0,0,0,68,2,0,88,718,0.9308943,0.039829303,0.09672831,41,0,4,3,30,4,0,13,0,0,12,5,2,9,1,0,5,0,3,278,17,4,21,0,4,6,14,55,4,46,2,6,0,0,149,1025,0,normal
89596,7a20afd,,25,0,0,0,47,1,0,50,0,0.5681818,0.55263156,0.55263156,22,1,20,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,162,16,3,16,0,11,1,3,40,0,35,4,1,0,0,145,1,0,normal
11407,51ec658,,13,0,0,0,84,1,0,51,809,0.93452376,0.028449502,0.029871978,42,0,36,4,0,2,0,0,0,0,8,0,0,4,1,3,0,0,5,282,41,3,22,11,3,1,4,43,1,28,6,3,0,0,201,1,0,normal
90579,31807a1,,28,0,0,0,25,2,0,45,112,0.875,0.033333335,0.041666668,16,0,9,0,7,0,0,0,1,0,4,0,0,2,1,1,0,0,0,144,9,1,4,1,3,0,5,26,0,18,2,2,0,0,146,1025,0,major
77787,1666c67,,8,0,0,0,19,2,0,14,4,0.625,0.16666667,0.16666667,4,0,3,0,1,0,0,0,1,0,2,1,0,0,2,0,1,0,3,75,3,0,7,3,9,1,3,15,1,13,4,1,0,0,88,1,0,normal
86628,c8c440f,,11,0,0,0,34,1,0,28,108,0.87647057,0.115384616,0.14102565,17,0,7,4,0,6,0,0,0,2,10,0,0,1,0,9,0,0,0,212,21,0,11,0,0,0,2,22,0,21,2,4,0,0,134,1,0,normal
92161,1e65b97,,13.3125,0,0,0,31.8125,1.25,0,23.625,94.3125,0.711478,0.37740615,8.569597,14.5625,1.25,10.9375,1.4375,2,0.1875,0,0.3125,0.375,0,6.8125,1.875,0.9375,5.875,0,0,1.625,0,1.8125,110.1875,14.625,0.75,10.75,0.8125,1.5,4.1875,3.1875,24.4375,1.1875,18.625,3,0.4375,0.0625,0,119.75,258,0,normal
92019,8e30d88,,9.6,0,0,0,22,2,0,19.6,191,0.48806968,0.06402971,0.71775293,15.2,0,8,0.6,5.8,0.8,0,0.8,1.4,0,6.6,1.4,1.4,4,1.2,0,1.4,0,0,88.4,8,0.8,3.4,0.6,0.4,5.6,3,15.6,0.2,12.2,1,0.2,0,0,95,410.6,0,major
92171,fed971a,,92,0,0,0,493,2,0,308,12338,0.9642857,0.051378448,0.23490545,168,0,115,35,9,9,0,0,0,0,24,0,0,24,0,0,0,0,3,2111,174,28,188,16,48,10,66,353,20,290,6,15,4,0,587,1,0,normal
92137,3347d8e,,1,0,0,0,10,1,0,0,45,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,0,normal
92016,e37aa87,,34,0,0,0,64,2,0,94,36,0.75,0.14285715,0.14285715,12,0,7,5,0,0,0,0,0,0,3,1,0,3,0,0,1,0,0,296,15,2,33,5,0,6,10,79,1,61,7,3,0,0,163,1,0,normal
91994,7613839,,13.25,0,0,0,74,1,0,36.25,33.5,0.80236447,NaN,NaN,8.25,7.5,0,6.75,0,1.5,0,0,7.5,0,19.75,19.75,0,19.75,0,0,19.75,0,10.75,293,6,8,41,3.5,32.25,40,50.75,119,10.5,96.5,4,0,0,0,184.75,16.25,0,trivial
89900,f5b5145,,23,0,0,0,47,2,0,53.25,266.5,0.7958462,0.16316527,0.78655463,21.25,4,10.25,3.75,3,4.25,0,0,0,0,8,3.25,1.25,3.75,0.5,2.5,4.25,0,5.75,285,18,5.75,10,0.75,1,2.75,14,49.75,3,41,2.5,3.5,0.25,0,184,0.75,0,major
92000,47006ab,,91,0,0,0,491,2,0,308,12394,0.96453375,0.051378448,0.23490545,168,0,115,35,9,9,0,0,0,0,24,0,0,24,0,0,0,0,3,2102,174,28,188,16,48,10,66,351,20,288,6,15,4,0,587,1,0,normal
91956,f446b80,,91,0,0,0,491,2,0,308,12394,0.96453375,0.051378448,0.23490545,168,0,115,35,9,9,0,0,0,0,24,0,0,24,0,0,0,0,3,2103,174,28,188,16,48,10,66,351,20,288,6,15,4,0,587,1,0,normal
88867,e269b6b,,18,0,0,0,79,1.3333334,0,60,199.66667,0.71485025,0.44616175,2.0930166,21,0.6666667,15,5,0.6666667,0.33333334,0,0,0,0,8.666667,1,0,8.333333,0.33333334,0,1,0,2.6666667,320,20,11,19,0.33333334,11.333333,3,24,90.333336,3.3333333,76.333336,3,1.3333334,0.6666667,0,202.66667,1,0,major
89910,c934ccb,,91,0,0,0,497,2,0,310,12524,0.9647436,0.051378448,0.23490545,169,0,115,36,9,9,0,0,0,0,24,0,0,24,0,0,0,0,3,2112,175,28,191,16,48,10,66,354,20,290,6,15,4,0,589,1,0,normal
81444,12ff825,,14,0,0,0,93,2,0,54,91,0.9285714,0,0,14,1,4,10,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,283,26,18,27,0,2,0,26,83,0,73,5,0,0,0,145,1,0,normal
91781,48ecdd3,,22.75,0,0,0,56.25,1.5,0,52.25,270.75,0.84355724,0.20381868,1.458418,24.75,0,15.5,2.25,5.5,1.5,0,0.5,2.25,0,10,1.75,1.75,6.75,0.5,1,2.25,0,0.25,245.25,23.5,1.25,18.25,6.5,2.5,3.75,4.75,55.25,0.75,39.75,3.75,0.5,0,0,160.5,256.75,0,normal
90357,45ab2be,,20.4,0,0,0,67.6,1.825,0,54.425,568.275,0.6165135,0.21999171,12.287759,27.075,1.125,18.35,3.975,3.625,1.125,0,0.725,0.625,0,6.225,1.45,0.625,5.1,0.35,0.15,1.425,0,6.025,302.55,19.225,5.675,21.3,2.4,5.175,14.05,13.425,64.525,5.125,52.125,2.4,1.35,0.35,0,156.15,155.275,0,enhancement
82914,9712355,,6,0,0,0,12,1,0,16,15,0.9583333,0,0,6,0,3,0,3,0,0,3,0,0,4,4,0,1,3,0,4,0,1,46,3,2,3,0,0,2,5,17,1,17,3,0,0,0,126,1025,0,normal
91747,9c8281c,,5,0,0,0,9,1,0,0,36,1,0,0,9,0,9,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,256,1,0,normal
91462,55dbe95,,32,0,0,0,130,3,0,135,1180,0.93827176,0.10634921,0.33809525,57,0,17,21,19,0,0,0,0,0,27,2,1,26,0,0,2,0,4,590,30,6,43,1,6,18,39,118,9,83,2,5,1,0,433,1,0,trivial
91384,c7a5e8b,,5,0,0,0,6,2,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,3,0,0,0,0,0,0,0,1,0,0,0,13,1,0,normal
89637,5b329a2,,7,0,0,0,5.5,2,0,11,0.5,0.4027778,0.35714287,0.71428573,5.5,0.5,3.5,1,1,0,0,0,0,0,2,1.5,0,2,0,0,1.5,0,3,140.5,1,0,0,0,0,2,4,15.5,0,13,0,4,0,0,51,1,0,normal
91387,3e5ebc5,,89,0,0,0,376,2,0,313,7119,0.97837764,0.026994744,0.047061633,123,0,53,31,22,17,0,0,2,0,47,10,3,37,0,7,10,0,7,1577,88,25,131,11,20,25,66,317,12,256,8,8,1,0,662,1,0,normal
81076,a8f286b,,19,0,0,0,18,2.5,0,31.5,58.5,0.77708334,0.114285715,0.23809524,11.5,1,6.5,0.5,4.5,0,0,0,0.5,0,3,0.5,0,2,0.5,0.5,0,0,0.5,94,8,0.5,3.5,0.5,1.5,1,2.5,18,0,13,1.5,1,0,0,109.5,513,0,normal
90073,9478b23,,17,0,0,0,273,3,0,103,3196,0.94650203,0.009109731,0.014078675,81,0,23,11,47,0,0,14,0,0,3,1,1,2,0,0,1,0,1,812,56,33,84,0,4,1,76,173,13,155,5,6,1,0,425,1025,0,enhancement
91137,93a9ee7,,3.56,0,0,0,18.56,1.12,0,12.76,10.12,0.55795115,0.594607,18.030724,9.52,0.48,7.72,0.24,0.52,1.04,0,0.04,0.2,0,6.92,1.64,0.2,6.72,0,0,2.08,0,0.28,75.04,8.04,0.8,5.48,0.04,0.92,1.2,3.76,20.96,4.76,13.36,1.96,0.08,0.08,0,72.96,52.08,0,normal
90521,9351720,,2,0,0,0,17.333334,2.6666667,0,8.666667,6.3333335,NaN,NaN,NaN,3.3333333,0,1.6666666,0.6666667,0,1,0,0,0,0,34.666668,32.666668,32,2.6666667,0,0,0.6666667,0,1.3333334,95.333336,4,3.6666667,6,0,2.3333333,2.6666667,23.333334,22,5.3333335,44.333332,0.6666667,0,0,0,84,1,0,normal
90651,874b165,,2,0,0,0,1,2,0,1,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,656,656,655,1,0,0,1,0,0,661,0,0,0,0,0,1,0,1,0,656,0,0,0,0,504,1,0,normal
90508,27fad43,,8.666667,0,0,0,18,1.6666666,0,15.333333,30.666666,0.6380952,0.37777779,1.1333333,9,4.6666665,6,0.33333334,0.6666667,2,0,0,0,0,2,1,1,1,0,0,0.33333334,0,2.6666667,112.666664,8.666667,1.3333334,4,0.33333334,1,0.33333334,7.6666665,24,2.3333333,20.666666,1.6666666,2.6666667,0,0,101.666664,0.6666667,0,normal
89406,d9fb1b7,,4,0,0,0,3,2,0,14,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,23,0,1,0,0,0,3,1,5,2,5,1,0,0,0,35,1,0,normal
89034,6bb18b0,,32,0,0,0,21,5,0,60,12,0.8410256,0.42857143,0.5714286,13,0,3,5,5,0,0,0,0,0,15,6,6,8,1,0,6,0,2,339,5,1,1,2,0,10,14,69,1,45,3,5,4,0,174,17,0,normal
90698,3ff64eb,,10,0,0,0,19,1,0,19,0,0.26666668,0.52380955,0.52380955,15,0,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,56,16,0,3,0,1,2,0,3,1,3,1,0,0,0,64,1,0,critical
88926,8cde525,,13.333333,0,0,0,5.3333335,2.3333333,0,13,8.666667,NaN,NaN,NaN,4.3333335,0,0.6666667,1.6666666,2,0,0,0,0,0,218.66667,215.66667,215.33333,3.3333333,0,0,0.33333334,0,0,327.66666,2,0,0,0.33333334,0.6666667,2,3.6666667,14.333333,0,226.33333,0.6666667,2,1.3333334,0,200,1,0,normal
66497,e558b91,,20,0,0,0,62,3,0,57,127,0.8472222,0,0,18,0,2,15,1,0,0,0,0,0,4,1,1,3,0,0,1,0,0,289,30,7,21,3,3,2,25,56,1,45,5,2,1,0,183,1,0,normal
88653,2cd3413,,7.6666665,0,0,0,49,1,0,31.666666,40,0.74985576,0.42328045,1.5226191,13.333333,0.6666667,10.333333,2.3333333,0,0.6666667,0,0,11.333333,0,6.3333335,3.3333333,2.3333333,4,0,0,3,0,1.6666666,179.66667,15.333333,5,18,1.3333334,8,8.666667,11.666667,45,3,32.666668,3.6666667,0,0,0,213.33333,17,0,major
58930,4.48E+54,,14.5,0,0,0,32.5,2.5,0,42.5,103,0.8736842,0.0625,0.125,14.5,0,1,4,9.5,0,0,0,0,0,5.5,1.5,0,5.5,0,0,1.5,0,2.5,215,10,5,4.5,3,2,7.5,10,37,5,27.5,2,3.5,0,0,148.5,521,0,normal
89019,18aa626,,10.6,0,0,0,13.2,1.4,0,12.4,17.6,NaN,-0.07757576,-0.096969664,5.6,0.2,4.2,0.6,0.6,0.2,0,0,0,0,23.6,22,21.6,1.6,0,0.4,22,0,0,97,3.6,0.8,5.6,1.4,0,23.8,0.8,33.8,0,29.2,1.8,0.2,0,0,65.2,1,0,major
88552,7d8d6ef,,21.666666,0,0,0,42.666668,1,0,38.666668,156.66667,0.81252915,0.27415082,2.0369337,20.333334,0,16,2.3333333,2,0,0,0.33333334,1,0,9.333333,0,0,9.333333,0,0,1.3333334,0,0,155,15.333333,3,13.333333,0.33333334,3,2.6666667,3,26.666666,0.33333334,21.666666,4.3333335,1.6666666,0,0,141.66667,342.33334,0,major
67478,501474,,34,0,0,0,64,2,0,94,36,0.75,0.14285715,0.14285715,12,0,7,5,0,0,0,0,0,0,3,1,0,3,0,0,1,0,0,294,15,2,33,5,0,6,10,79,1,61,7,3,0,0,163,1,0,normal
89550,cb1766f,,6,0,0,0,14.5,1,0,0,126.5,0.9423077,0.25,1,13.5,0,2,0,0,11.5,0,0,0,0,10,8.5,8.5,1.5,0,0,8.5,0,0,31.5,1.5,0,1,0,0,1.5,7,10.5,0,10,0.5,0,0,0,249.5,9,0,normal
78460,16f10c8,,7.6,0,0,0,11.6,2.8,0,8.2,9,0.5804167,0.18142858,0.9071429,5.4,0,2.4,0,3,0,0,0.2,0.2,0,1.8,0.2,0,1,0.8,0,0.2,0,0,81.2,4.2,0.6,3.4,0,1.6,1,0.8,6.2,0,4.6,2.2,0,0.8,0,75,212.2,0,normal
78860,2f2bb34,,24,0,0,0,91,1.5,0,71.5,474,0.8594203,0.1898226,0.6246499,32,3,14,9.5,0,8.5,0,0,0,0.5,12.5,6.5,2,7,0,3.5,8.5,0,8,415.5,25.5,14,19.5,1,5,6,16.5,85,1.5,78.5,5.5,3,1,0,200,0.5,0,normal
89393,6825a35,,14,0,0,0,197,1,0,72,744,0.87847227,0.15810277,0.37944663,48,0,23,25,0,0,0,0,0,0,12,6,5,4,3,0,1,0,0,730,37,28,27,14,15,36,43,104,4,90,3,0,0,0,239,1,0,major
19336,c8d1166,,23.5,0,0,0,57,2.5,0,57.5,492.5,0.87053573,0.23674023,0.8335269,31,0.5,21.5,5.5,1.5,2.5,0,0,0,0,11,0.5,0,10,0,1,0.5,0,1.5,294,19,0,17,0.5,3,0.5,2.5,40.5,2,35.5,1.5,4,1,0,193.5,1,0,normal
89374,44863b3,,42,0,0,0,205.2,1.4,0,143.2,3784.8,0.89124143,0.08749307,0.9760342,70.2,3.2,39.4,15.8,9.6,5.4,0,0.2,3,0,23.6,7.6,4.4,17.4,0.4,1.4,7.6,0,7.8,836.8,58.2,11.8,75,5.2,14.4,22.2,27.4,156,11.6,126.2,4.2,5,1,0,301.6,205.8,0,normal
89109,669e2ee,,8.5,0,0,0,7.5,1.5,0,26.5,18.5,NaN,-0.43055555,-0.8333333,5.5,0.5,1,1,3.5,0,0,0,0,0,49.5,47.5,47.5,2,0,0,47.5,0,2,114.5,2,0,1,1,0,49,3.5,66,49,61,1,0.5,0,0,82.5,1,0,normal
89959,74e56ac,,22.6,0,0,0,51.8,1.8,0,55.8,249.2,0.8835209,0.10854087,0.6644767,22,3.6,8.6,6.6,1.8,5,0,0,0,0,7.8,3.6,1,5,0.2,1.6,4.2,0,4.6,247,19.4,5,13.6,0.8,1.2,3.2,8.6,45.4,2,40,3,2.8,0.4,0,199.4,1,0,normal
84499,18cbef2,,52.5,0,0,0,255,1.5,0,183.25,4596.25,0.7093675,NaN,NaN,80.25,0.25,44,21.75,8.5,6,0,0,0.5,0,25.5,4,0.75,23,0,1.75,4,0,3.75,1092.25,69.25,15,99.25,6.5,20.25,8.5,42.75,200.5,8.75,162.5,4,9.5,1.25,0,384.75,0.75,0,normal
89707,267a30a,,19,0,0,0,32,2,0,31,94,0.8125,0.0952381,0.2,16,0,8,1,6,1,0,5,1,0,4,0,0,2,2,0,0,0,1,104,7,0,4,0,1,2,1,17,0,12,2,0,1,0,170,1025,0,normal
89591,824bc8b,,9,0,0,0,31,2,0,23,78,0,0,0,13,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,3,5,6,0,3,0,7,23,0,21,3,2,0,0,89,1,0,normal
89029,05e0375,,5,0,0,0,6,1,0,3,0,0.98790324,0.16666667,0.16666667,4,1,3,0,1,0,0,1,0,0,62,61,61,1,0,0,62,0,0,764,1,0,0,0,2,61,0,64,0,64,1,61,1,0,206,1025,0,normal
89903,d7b8d8b,,19.5,0,0,0,102,1.5,0,89.5,475.5,0.68158114,0.3929028,1.0200341,32,0,20.5,11.5,0,0,0,0,0,0,5.5,1,0,5.5,0,0,1,0,5,449.5,25,18,32,5,3,23.5,44,141,6.5,103,3,1.5,1,0,229,1,0,normal
89971,3d7be21,,29,0,0,0,106,2.6666667,0,80.666664,1252.6666,0.8941501,0.087310314,0.4505882,51.333332,0,24,2.3333333,24.666666,0.33333334,0,2.3333333,1.3333334,0,6.3333335,0,0,6,0.33333334,0,0,0,1.3333334,430,27.333334,9.333333,24.666666,1,7.6666665,2.3333333,18.666666,67.666664,2.6666667,53,4.6666665,4.3333335,1.6666666,0,346,342.33334,0,normal
89891,0d7620a,,11,0,0,0,31,1,0,39,46,0.8076923,0.14285715,0.14285715,13,0,3,6,0,4,0,0,0,0,4,2,0,3,0,1,2,0,1,132,13,4,7,1,1,2,1,25,0,21,3,2,0,0,147,1,0,major
89816,55ace94,,4,0,0,0,5,2,0,10,0,0,1,1,3,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32,1,0,2,0,1,1,0,3,0,2,1,1,0,0,45,1,0,normal
89246,d3367ab,,71,0,0,0,189,5,0,189,600,0.9045139,0.31384614,0.52615386,48,1,24,22,2,0,0,0,0,0,12,4,0,12,0,0,4,0,5,1160,70,17,70,17,10,8,35,209,0,178,4,9,3,0,352,1,0,major
89530,8313b25,,4.5,0,0,0,3.5,1.5,0,7,0.5,NaN,NaN,NaN,1.5,0,1,0.5,0,0,0,0,0,0,316,315.5,315,1,0,0,0.5,0,0.5,332.5,1.5,0.5,0.5,0,0,1,0,3,0,318,1,0.5,0,0,273,1,0,major
89504,baada10,,10.5,0,0,0,13.5,2,0,18,8,0.25,NaN,NaN,4,0,1.5,2.5,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,63.5,5.5,1.5,3.5,0.5,2,12.5,10.5,19,1,15,4.5,0.5,0,0,62.5,1,0,normal
83059,1aadb33,,9.142858,0,0,0,13.5,1.9285715,0,18.571428,18.142857,0.4659415,0.4463822,6.708658,6.428571,0.14285715,4.357143,1.1428572,0.71428573,0.21428572,0,0.14285715,0,0,12.214286,4.714286,4.285714,7.714286,0,0.21428572,5,0,0.5,157.14285,3.2142856,0.2857143,5.428571,0,0.5,7,1.2142857,26.142857,0.2857143,18.571428,1.6428572,5.214286,0.071428575,0,98.42857,148.42857,0,normal
89625,e643399,,11,0,0,0,18.25,2,0,27.25,9,NaN,NaN,NaN,3.75,0,2.5,1.25,0,0,0,0,0,0,320.25,319.5,318.75,1.5,0,0,0.75,0,0,408.25,4.25,0.5,9,1.5,0,2.25,2.5,21.25,0.25,335.25,2.25,1,0,0,279.25,1,0,normal
89415,ebf8f73,,53.5,0,0,0,208,1.5,0,174,3326.5,0.82897985,0.2560256,0.6489433,71.5,0.5,37,14.5,11.5,8.5,0,0,1,0,24,5,1.5,19,0,3.5,5,0,3,829.5,50,14,72.5,5.5,15.5,12.5,36,179.5,5.5,146.5,6,4,0.5,0,401,1,0,normal
89340,804c29a,,14,0,0,0,12,1.5,0,19.5,43,0.42857143,0.016483517,0.032967035,8,0,4.5,0,3.5,0,0,0,0.5,0,1.5,0,0,0.5,0.5,0.5,0,0,0,68.5,4,0,2,0.5,1,0,2.5,12,0,8,1,1,0,0,99,513,0,enhancement
80793,fd10ea2,,3,0,0,0,25,1,0,2,82,0.8125,0.15833333,0.25,16,0,16,0,0,0,0,0,4,0,7,0,0,7,0,0,0,0,0,64,16,0,11,0,2,0,0,12,0,7,1,0,0,0,64,1,0,normal
89324,25b0ab7,,7,0,0,0,6,1,0,13,1,0.33333334,1,1,3,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,29,3,1,1,0,0,1,0,5,0,5,2,1,0,0,62,1,0,normal
73587,57d4da0,,15,0,0,0,15,1,0,4,2,0.6875,0.33333334,0.33333334,4,0,3,1,0,0,0,0,0,0,12,9,9,3,0,0,9,0,0,40,10,0,0,0,1,11,2,12,2,12,1,0,0,0,92,1,0,normal
89303,34abbd0,,8.333333,0,0,0,26,1,0,8.333333,196.33333,0.31176472,0.03284072,0.10098522,18.333334,1,12,1.6666666,0,4.6666665,0,1.3333334,0,0,3.3333333,1.6666666,0.33333334,3,0,0,1,0,0.6666667,149,3.6666667,1.3333334,5.6666665,0,0,1,2,11.333333,0.6666667,9.666667,0.33333334,2,0.6666667,0,161.33333,347.66666,0,normal
89259,bfb24e0,,5.5,0,0,0,8.5,1,0,14.5,12.5,0,0,0,5.5,2.5,4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,2.5,0,0,0,0.5,2,0,2,0.5,0.5,0,0,112,1,0,normal
89311,79b9db4,,12.4,0,0,0,51.533333,1.9666667,0,37.433334,511.36667,NaN,0.19820459,9.376725,18.133333,0.53333336,11.4,3.4,2.3333333,1,0,0.06666667,0.13333334,0,10.333333,5.866667,3.9,6.2,0.23333333,0,5.866667,0,2,204.83333,19.3,4,16.933332,1.0666667,3.4333334,8.166667,6.9,46.266666,1.3,38.066666,2.9,0.6666667,0.43333334,0,132.36667,103.933334,0,normal
89139,5322320,,3,0,0,0,4.5,2.5,0,4,4.5,0.71428573,NaN,NaN,4,0,3.5,0.5,0,0,0,0,0.5,0,1.5,0.5,0,1.5,0,0,0.5,0,0,20.5,3.5,0,1,0,0,0.5,0.5,3.5,1,4,0.5,0,0,0,51,8.5,0,normal
89031,3bad50e,,5.88,0,0,0,17.4,1.4,0,7.72,78,0.2660354,NaN,NaN,8.76,0.08,5.12,0.44,1.28,1.92,0,0.4,0.04,0,2.12,1.12,1.04,0.84,0.24,0,0.84,0,0.08,55.88,3.84,1.6,2.16,0.76,0.76,1.84,3.04,8.04,0.16,6.84,0.8,0,0.04,0,131.76,125.16,0,normal
89218,54ba221,,9,0,0,0,5.6666665,2,0,4.6666665,10.333333,0.29166666,0,0,4.6666665,0.6666667,2.3333333,1,1.3333334,0,0,0,0,0,1.3333334,0.33333334,0,1.3333334,0,0,0,0,0.33333334,49,3,0,1,0.33333334,0,1,0,1.3333334,0,1.6666666,0.6666667,0.6666667,0,0,28.333334,1,0,normal
85192,163402a,,13,0,0,0,38,1,0,36,10,0.7884615,0.32142857,0.75,13,0,7,6,0,0,0,0,2,0,8,3,2,6,0,0,6,0,8,347,11,2,5,0,12,3,32,59,10,43,2,1,4,0,284,17,0,normal
88134,f1aef80,,10,0,0,0,45,1,0,23,9,0.7738095,NaN,NaN,6,5,0,5,0,1,0,0,5,0,14,14,0,14,0,0,14,0,8,187,2,5,28,0,23,34,39,88,8,74,3,0,0,0,154,16,0,minor
89224,a36044d,,3,0,0,0,3.5,1,0,2.5,1,0.45238096,NaN,NaN,2.5,2,1.5,1,0,0,0,0,0,0,3.5,3.5,3,0.5,0,0,1,0,1,24,1,0,0.5,0,0,5.5,0,6,2,3.5,1,1.5,0,0,48.5,8.5,0,normal
89020,ad9d7ef,,12.333333,0,0,0,91,1.3333334,0,36,329.66666,0.8897598,0.3112332,1.0901098,31,0,14,3,5.3333335,8.666667,0,0,0,0,8.333333,4.3333335,4,1.3333334,1,2,2.6666667,0,0,383.66666,11,9.333333,20.333334,4.6666665,5,36,28.333334,62.666668,1.3333334,47,1,1,0,0,236.33333,1,0,major
89032,8d5afc0,,8,0,0,0,17,2,0,11,26,0.8333333,0.04761905,0.04761905,8,0,4,1,3,0,0,1,0,0,3,0,0,3,0,0,0,0,0,65,4,2,3,0,0,0,3,17,1,13,2,1,0,0,68,1025,0,normal
89025,eb21570,,4.5,0,0,0,7,2,0,2.5,0,0.25,1,2,2,0,2,0,0,0,0,0,1,0,2.5,0.5,0.5,2,0,0,2.5,0,0,26.5,3,0,2,0,0,0,0,5.5,0,4.5,3,0,0,0,53,17,0,normal
89071,fe0055d,,20,0,0,0,25,2,0,45,87,0.87500006,0.08571429,0.15238096,15,0,6,0,8,1,0,0,0,0,8,0,0,5,2,1,0,0,1,200,5,0,7,0,0,0,15,43,2,22,2,3,0,0,133,1,0,critical
89137,7db3e25,,28.5,0,0,0,212,3.5,0,100,2909.5,0.9479177,0.01824856,0.054078676,78,0,26.5,5.5,45.5,0.5,0,10.5,2,0,6.5,0.5,0.5,5.5,0.5,0,0.5,0,0.5,700.5,43,22.5,63,1,3.5,1,46.5,130,6.5,113,4.5,7,1.5,0,462,1025,0,normal
72397,cf020cb,,7,0,0,0,55,1,0,52,197,0.8615385,0.13768116,0.32971016,26,0,24,2,0,0,0,0,0,0,10,0,0,10,0,0,6,0,8,215,11,9,15,2,6,24,5,63,4,58,4,0,0,0,146,1,0,trivial
89123,083a5c2,,16,0,0,0,37,2,0,47,300,0.98,0,0,25,0,1,0,24,0,0,1,0,0,2,2,0,0,2,0,2,0,1,134,15,0,7,0,1,0,12,31,0,23,1,1,0,0,234,1025,0,trivial
89033,6d94228,,7.5,0,0,0,12,1.5,0,13.5,38,0.6105769,0.25641027,0.51282054,8.5,0,8,0,0.5,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,59.5,4,0,2,0,0.5,0.5,0,5.5,0,5,1,0.5,0,0,155,1,0,normal
